id_ambulance,code_ambulance,plaque_immatriculation,ville,latitude,longitude,statut,vitesse_kmh,zone,carburant_pourcent,actif,timestamp
3,AMB-003,91950-A-5,Rabat,34.066357309575395,-6.844228410887525,en_route,51.92100583313488,centre,61,True,2025-11-17T19:58:08Z
4,AMB-004,90060-A-7,Oujda,34.69527553106516,-1.911614320143114,hors_service,0.0,est,45,True,2025-11-17T19:58:08Z
5,AMB-005,49576-A-8,Rabat,34.05296587495444,-6.794997706352419,en_route,60.89446069759313,centre,55,True,2025-11-17T19:58:08Z
6,AMB-006,92592-A-7,Rabat,33.98945861835446,-6.831065972413835,disponible,14.925365877256807,centre,42,True,2025-11-17T19:58:08Z
7,AMB-007,71569-A-8,Oujda,34.72053713882751,-1.8671574417005206,disponible,20.627382736698873,est,65,True,2025-11-17T19:58:08Z
8,AMB-008,23804-A-8,Agadir,30.400614056295037,-9.624183409382624,disponible,14.017679438766464,sud,45,True,2025-11-17T19:58:08Z
9,AMB-009,15605-A-6,Agadir,30.444505470625028,-9.58334905622513,en_route,79.32584074140983,sud,49,True,2025-11-17T19:58:08Z
10,AMB-010,45459-A-3,Marrakech,31.6043401494591,-7.9995922631539,hors_service,0.0,sud,37,True,2025-11-17T19:58:08Z
11,AMB-011,86751-A-9,Laayoune,27.084575058480567,-13.115387163682755,disponible,1.1939682123596318,sud,64,True,2025-11-17T19:58:08Z
12,AMB-012,10353-A-7,Marrakech,31.617875509120747,-8.019153681644047,disponible,3.4943629339736857,sud,45,True,2025-11-17T19:58:08Z
13,AMB-013,26955-A-2,Tanger,35.78731904682352,-5.813676213730114,en_intervention,15.077675941971405,nord,35,True,2025-11-17T19:58:08Z
14,AMB-014,45847-A-7,Tanger,35.75346654863821,-5.8079386424093284,disponible,3.2739804104085604,nord,38,True,2025-11-17T19:58:08Z
15,AMB-015,11836-A-9,Laayoune,27.16536344293679,-13.142837440248734,en_route,72.04583322327423,sud,63,True,2025-11-17T19:58:08Z
16,AMB-016,52265-A-1,Agadir,30.42409957483503,-9.576040807252367,en_intervention,7.652909444475958,sud,25,True,2025-11-17T19:58:08Z
17,AMB-017,40273-A-2,Marrakech,31.663211997476946,-7.963527715624292,en_intervention,8.929991606725249,sud,60,True,2025-11-17T19:58:08Z
18,AMB-018,75461-A-6,Marrakech,31.673914614860866,-7.986563634837928,en_intervention,9.77758041589606,sud,57,True,2025-11-17T19:58:08Z
19,AMB-019,98992-A-3,Marrakech,31.590649451283774,-8.001385464693225,disponible,27.289870969327584,sud,62,True,2025-11-17T19:58:08Z
20,AMB-020,44462-A-5,Fès,33.98431470909814,-4.979077031153899,disponible,5.805882406739517,nord,44,True,2025-11-17T19:58:08Z
21,AMB-021,78091-A-1,Rabat,33.99429717362233,-6.854490119324376,disponible,25.67516503194236,centre,64,True,2025-11-17T19:58:08Z
22,AMB-022,71901-A-4,Tanger,35.72741730316459,-5.801433134503147,disponible,27.838973749086247,nord,57,True,2025-11-17T19:58:08Z
23,AMB-023,93429-A-3,Casablanca,33.61658941536888,-7.545351168589026,disponible,6.4805015088582,centre,31,True,2025-11-17T19:58:08Z
24,AMB-024,94907-A-2,Laayoune,27.117840345473983,-13.116433581516084,en_route,74.4082715040143,sud,26,True,2025-11-17T19:58:08Z
25,AMB-025,66197-A-2,Casablanca,33.6003700141982,-7.549917267407105,en_intervention,7.790844021239929,centre,28,True,2025-11-17T19:58:08Z
26,AMB-026,77893-A-6,Rabat,34.034621462087756,-6.85837582007456,en_route,34.799877087364194,centre,47,True,2025-11-17T19:58:08Z
27,AMB-027,72784-A-5,Casablanca,33.55898876707633,-7.604933773904394,disponible,19.968763115382696,centre,47,True,2025-11-17T19:58:08Z
28,AMB-028,51832-A-9,Rabat,34.04998691603446,-6.829981017814429,en_intervention,18.024027453746115,centre,49,True,2025-11-17T19:58:08Z
29,AMB-029,44134-A-6,Casablanca,33.598894631385896,-7.545134322864513,disponible,22.774422722286992,centre,40,True,2025-11-17T19:58:08Z
30,AMB-030,73393-A-2,Rabat,33.99546354944269,-6.836108570514658,en_route,61.699637442863505,centre,27,True,2025-11-17T19:58:08Z
31,AMB-031,57826-A-5,Rabat,34.0546294364184,-6.856275085226048,en_intervention,10.87174075109295,centre,38,True,2025-11-17T19:58:08Z
32,AMB-032,63702-A-1,Agadir,30.473269841915844,-9.603051820018178,disponible,27.058132713344047,sud,34,True,2025-11-17T19:58:08Z
33,AMB-033,38335-A-1,Casablanca,33.589985426217815,-7.604821328327542,disponible,10.545867670481119,centre,29,True,2025-11-17T19:58:08Z
34,AMB-034,60145-A-1,Tanger,35.73861360810439,-5.833900954021629,en_intervention,12.106017062766272,nord,28,True,2025-11-17T19:58:08Z
35,AMB-035,88810-A-7,Fès,33.986470535907785,-5.0329037715954605,en_route,66.37498850424538,nord,58,True,2025-11-17T19:58:08Z
36,AMB-036,16956-A-4,Fès,34.04672279609617,-5.04570392414725,disponible,9.519692968018152,nord,37,True,2025-11-17T19:58:08Z
37,AMB-037,33851-A-9,Fès,34.07628959484153,-5.043774466710253,en_route,40.50198743105584,nord,29,True,2025-11-17T19:58:08Z
38,AMB-038,33352-A-6,Laayoune,27.17067852775474,-13.127365942633014,disponible,10.921732729124772,sud,42,True,2025-11-17T19:58:08Z
39,AMB-039,42394-A-9,Marrakech,31.586352926772083,-8.007732725201762,disponible,21.428808587113462,sud,35,True,2025-11-17T19:58:08Z
40,AMB-040,74825-A-4,Rabat,34.044520224573496,-6.825162377817197,en_intervention,12.943104040107304,centre,63,True,2025-11-17T19:58:08Z
41,AMB-041,29894-A-7,Fès,33.996329139375746,-5.03262807670571,hors_service,0.0,nord,38,True,2025-11-17T19:58:08Z
42,AMB-042,82817-A-6,Tanger,35.79986184496753,-5.845992173659359,disponible,21.514829159843178,nord,36,True,2025-11-17T19:58:08Z
43,AMB-043,24890-A-6,Agadir,30.393228624836468,-9.58000911365687,en_intervention,0.16814373737360278,sud,36,True,2025-11-17T19:58:08Z
44,AMB-044,57427-A-2,Rabat,34.02069989523965,-6.853128455478698,disponible,12.157496387669353,centre,46,True,2025-11-17T19:58:08Z
45,AMB-045,40857-A-4,Marrakech,31.65461203701024,-7.967091139826479,en_route,40.29804844437266,sud,28,True,2025-11-17T19:58:09Z
46,AMB-046,27557-A-6,Oujda,34.6956025664686,-1.8633355350218208,en_route,42.460634395645954,est,50,True,2025-11-17T19:58:09Z
47,AMB-047,49029-A-8,Fès,34.069194599574246,-5.027289514080679,disponible,14.966175059535361,nord,31,True,2025-11-17T19:58:09Z
48,AMB-048,14788-A-2,Fès,34.006381272854675,-4.983556942845132,disponible,27.229642406126167,nord,24,True,2025-11-17T19:58:09Z
49,AMB-049,36967-A-5,Rabat,33.980416814727135,-6.810466952929077,disponible,21.676357334134376,centre,43,True,2025-11-17T19:58:09Z
50,AMB-050,91574-A-7,Agadir,30.475979178596162,-9.597274841078224,disponible,28.8308584424174,sud,56,True,2025-11-17T19:58:09Z
1,AMB-001,61995-A-4,Agadir,30.44808423691245,-9.558639238701987,disponible,13.179415716150405,sud,52,True,2025-11-17T19:58:11Z
2,AMB-002,44095-A-8,Laayoune,27.113284520872867,-13.122593114776478,en_intervention,8.989050517161633,sud,31,True,2025-11-17T19:58:11Z
3,AMB-003,91950-A-5,Rabat,33.99231315971581,-6.85710891760621,disponible,6.71085361999475,centre,60,True,2025-11-17T19:58:11Z
4,AMB-004,90060-A-7,Oujda,34.69370329546999,-1.8843785706480403,disponible,22.359540335484567,est,44,True,2025-11-17T19:58:11Z
5,AMB-005,49576-A-8,Rabat,34.06806233751869,-6.800780124622935,en_route,56.68760716901796,centre,55,True,2025-11-17T19:58:11Z
6,AMB-006,92592-A-7,Rabat,33.984592448029815,-6.826506050721732,disponible,26.309513965369053,centre,42,True,2025-11-17T19:58:11Z
7,AMB-007,71569-A-8,Oujda,34.7102078237501,-1.9238321891777481,en_route,52.73973227193413,est,65,True,2025-11-17T19:58:11Z
8,AMB-008,23804-A-8,Agadir,30.38518965868474,-9.618216196492995,en_route,51.83037108315301,sud,44,True,2025-11-17T19:58:11Z
9,AMB-009,15605-A-6,Agadir,30.422069503787295,-9.628143889375712,disponible,24.94079842948397,sud,49,True,2025-11-17T19:58:11Z
10,AMB-010,45459-A-3,Marrakech,31.59826999945885,-7.938573010907888,en_route,38.24640670388985,sud,37,True,2025-11-17T19:58:11Z
11,AMB-011,86751-A-9,Laayoune,27.161345905837376,-13.185755236259164,disponible,12.851993878365255,sud,63,True,2025-11-17T19:58:11Z
12,AMB-012,10353-A-7,Marrakech,31.5971693818928,-7.933422202299638,en_intervention,16.19690270798746,sud,45,True,2025-11-17T19:58:11Z
13,AMB-013,26955-A-2,Tanger,35.77465213001619,-5.8728759516991875,en_route,66.78637638075595,nord,34,True,2025-11-17T19:58:11Z
14,AMB-014,45847-A-7,Tanger,35.732256537346586,-5.827627969095268,en_route,48.2901811937446,nord,38,True,2025-11-17T19:58:11Z
15,AMB-015,11836-A-9,Laayoune,27.150823885946753,-13.156418575031472,hors_service,0.0,sud,62,True,2025-11-17T19:58:11Z
16,AMB-016,52265-A-1,Agadir,30.416812366072165,-9.549831836264628,disponible,6.171899614624131,sud,24,True,2025-11-17T19:58:11Z
17,AMB-017,40273-A-2,Marrakech,31.600176833764912,-8.000908519335086,en_route,54.92375349534928,sud,60,True,2025-11-17T19:58:11Z
18,AMB-018,75461-A-6,Marrakech,31.66337249104203,-8.017596631817366,disponible,10.457901837465919,sud,57,True,2025-11-17T19:58:11Z
19,AMB-019,98992-A-3,Marrakech,31.642548920989853,-8.00101724163674,en_intervention,9.857230837648652,sud,62,True,2025-11-17T19:58:11Z
20,AMB-020,44462-A-5,Fès,34.05223108115441,-4.981474307731784,disponible,27.78377304735083,nord,43,True,2025-11-17T19:58:11Z
21,AMB-021,78091-A-1,Rabat,34.055212795720266,-6.795659809860423,hors_service,0.0,centre,64,True,2025-11-17T19:58:11Z
22,AMB-022,71901-A-4,Tanger,35.79311472962506,-5.809710778424616,en_route,76.30743859558078,nord,57,True,2025-11-17T19:58:11Z
23,AMB-023,93429-A-3,Casablanca,33.61902369026438,-7.555695472011948,disponible,8.697714258699923,centre,30,True,2025-11-17T19:58:11Z
24,AMB-024,94907-A-2,Laayoune,27.162793426154124,-13.123270587283509,disponible,27.39925570694669,sud,25,True,2025-11-17T19:58:11Z
25,AMB-025,66197-A-2,Casablanca,33.53846027670699,-7.57999465999176,en_route,46.533489297637075,centre,28,True,2025-11-17T19:58:11Z
26,AMB-026,77893-A-6,Rabat,34.052325329063834,-6.872129897056634,en_intervention,0.5029067234708262,centre,47,True,2025-11-17T19:58:11Z
27,AMB-027,72784-A-5,Casablanca,33.5638757302376,-7.590031809696775,hors_service,0.0,centre,47,True,2025-11-17T19:58:11Z
28,AMB-028,51832-A-9,Rabat,33.983048026320915,-6.846233944251102,disponible,11.557984177681258,centre,49,True,2025-11-17T19:58:11Z
29,AMB-029,44134-A-6,Casablanca,33.53922194905351,-7.574609441065175,en_route,34.102894308326654,centre,40,True,2025-11-17T19:58:11Z
30,AMB-030,73393-A-2,Rabat,34.04780501443188,-6.798333958589558,disponible,26.456307428800866,centre,27,True,2025-11-17T19:58:11Z
31,AMB-031,57826-A-5,Rabat,33.98174028861521,-6.860480747969899,en_intervention,0.03761653399816156,centre,38,True,2025-11-17T19:58:11Z
32,AMB-032,63702-A-1,Agadir,30.451791586611833,-9.637510254389571,disponible,13.945373135560127,sud,34,True,2025-11-17T19:58:11Z
33,AMB-033,38335-A-1,Casablanca,33.59062899997781,-7.630282622463372,disponible,11.193500286152227,centre,29,True,2025-11-17T19:58:11Z
34,AMB-034,60145-A-1,Tanger,35.71765646712282,-5.859832386117172,en_intervention,5.676296873074413,nord,28,True,2025-11-17T19:58:11Z
35,AMB-035,88810-A-7,Fès,34.02024284134837,-5.015848500379531,disponible,0.714844021421065,nord,57,True,2025-11-17T19:58:11Z
36,AMB-036,16956-A-4,Fès,34.05891850186956,-4.989015291348875,hors_service,0.0,nord,37,True,2025-11-17T19:58:11Z
37,AMB-037,33851-A-9,Fès,34.04684132541155,-5.016079687977562,disponible,28.45001380396426,nord,29,True,2025-11-17T19:58:11Z
38,AMB-038,33352-A-6,Laayoune,27.15347259328081,-13.198734101959749,en_intervention,14.473966340784795,sud,42,True,2025-11-17T19:58:11Z
39,AMB-039,42394-A-9,Marrakech,31.638263375650396,-7.964371433809349,hors_service,0.0,sud,35,True,2025-11-17T19:58:11Z
40,AMB-040,74825-A-4,Rabat,33.97274660306359,-6.888764771930999,en_intervention,6.886323836683412,centre,63,True,2025-11-17T19:58:11Z
41,AMB-041,29894-A-7,Fès,34.00565294503679,-5.005981199319787,disponible,29.778548224557625,nord,38,True,2025-11-17T19:58:11Z
42,AMB-042,82817-A-6,Tanger,35.738467841492394,-5.864255124436684,en_intervention,2.4518659979201685,nord,36,True,2025-11-17T19:58:11Z
43,AMB-043,24890-A-6,Agadir,30.471416915090256,-9.587422730159803,en_intervention,10.260833727492585,sud,36,True,2025-11-17T19:58:11Z
44,AMB-044,57427-A-2,Rabat,33.982388227339655,-6.8237479631158005,disponible,25.596540740369377,centre,46,True,2025-11-17T19:58:11Z
45,AMB-045,40857-A-4,Marrakech,31.62628584776988,-7.9557627150002626,disponible,15.248399204787212,sud,28,True,2025-11-17T19:58:11Z
46,AMB-046,27557-A-6,Oujda,34.644769229222476,-1.9423292339967857,disponible,3.759322088149437,est,50,True,2025-11-17T19:58:11Z
47,AMB-047,49029-A-8,Fès,34.04991217227844,-4.959612205698985,disponible,29.529367540416217,nord,31,True,2025-11-17T19:58:11Z
48,AMB-048,14788-A-2,Fès,34.029283479389704,-4.955611534496996,disponible,9.21400214752468,nord,24,True,2025-11-17T19:58:11Z
49,AMB-049,36967-A-5,Rabat,34.04388024161999,-6.792977119727585,disponible,4.502467798970168,centre,43,True,2025-11-17T19:58:11Z
50,AMB-050,91574-A-7,Agadir,30.438837372070417,-9.59322142132392,en_route,65.38773860050848,sud,56,True,2025-11-17T19:58:11Z
1,AMB-001,61995-A-4,Agadir,30.47676370560025,-9.556838364181981,disponible,17.161149774837043,sud,52,True,2025-11-17T19:58:13Z
2,AMB-002,44095-A-8,Laayoune,27.169467795055017,-13.191810494194552,hors_service,0.0,sud,31,True,2025-11-17T19:58:13Z
3,AMB-003,91950-A-5,Rabat,34.067990116299676,-6.868802330105119,disponible,19.048082510761144,centre,60,True,2025-11-17T19:58:13Z
4,AMB-004,90060-A-7,Oujda,34.63578629329064,-1.9125415586079493,en_intervention,3.176276477646147,est,44,True,2025-11-17T19:58:13Z
5,AMB-005,49576-A-8,Rabat,34.01406055319176,-6.795859987171422,en_route,63.60725806345572,centre,54,True,2025-11-17T19:58:13Z
6,AMB-006,92592-A-7,Rabat,33.97567187646066,-6.889387541956318,disponible,18.212733959817893,centre,42,True,2025-11-17T19:58:13Z
7,AMB-007,71569-A-8,Oujda,34.70711918900675,-1.8886989209760086,en_route,67.70116076118816,est,65,True,2025-11-17T19:58:13Z
8,AMB-008,23804-A-8,Agadir,30.46062895429335,-9.560434706936475,en_route,74.0215499714055,sud,44,True,2025-11-17T19:58:13Z
9,AMB-009,15605-A-6,Agadir,30.43215555269522,-9.622781226962593,disponible,12.451048501730327,sud,49,True,2025-11-17T19:58:13Z
10,AMB-010,45459-A-3,Marrakech,31.6052871730409,-7.961413538097966,en_intervention,4.335627616523057,sud,37,True,2025-11-17T19:58:13Z
11,AMB-011,86751-A-9,Laayoune,27.09908316645586,-13.146187601495813,disponible,24.30524631743663,sud,63,True,2025-11-17T19:58:13Z
12,AMB-012,10353-A-7,Marrakech,31.655047076792034,-7.990372450823073,en_intervention,1.008913247574621,sud,44,True,2025-11-17T19:58:13Z
13,AMB-013,26955-A-2,Tanger,35.76276474428179,-5.843673469595844,en_route,68.5302165214373,nord,34,True,2025-11-17T19:58:13Z
14,AMB-014,45847-A-7,Tanger,35.798313778024784,-5.845015473051029,disponible,1.5367782015225662,nord,38,True,2025-11-17T19:58:13Z
15,AMB-015,11836-A-9,Laayoune,27.138761034151624,-13.176327498070176,disponible,3.232617663655116,sud,62,True,2025-11-17T19:58:13Z
16,AMB-016,52265-A-1,Agadir,30.44513011833833,-9.577306441324378,disponible,25.951618295364376,sud,24,True,2025-11-17T19:58:13Z
17,AMB-017,40273-A-2,Marrakech,31.65923019947003,-7.957660729822179,en_route,59.765846032916244,sud,59,True,2025-11-17T19:58:13Z
18,AMB-018,75461-A-6,Marrakech,31.62924889990155,-7.9595393996106125,en_intervention,4.650882949235601,sud,57,True,2025-11-17T19:58:13Z
19,AMB-019,98992-A-3,Marrakech,31.634087267534838,-7.988209865249266,en_route,32.93226040392723,sud,62,True,2025-11-17T19:58:13Z
20,AMB-020,44462-A-5,Fès,33.989601384387996,-5.04996122882871,disponible,15.537716936140386,nord,43,True,2025-11-17T19:58:13Z
21,AMB-021,78091-A-1,Rabat,34.01285078931158,-6.845105295527294,disponible,19.950776723115762,centre,64,True,2025-11-17T19:58:13Z
22,AMB-022,71901-A-4,Tanger,35.75330098503706,-5.789958314237598,en_intervention,13.385224997907548,nord,56,True,2025-11-17T19:58:13Z
23,AMB-023,93429-A-3,Casablanca,33.55225118864993,-7.586326413048073,disponible,0.43067675008958695,centre,30,True,2025-11-17T19:58:13Z
24,AMB-024,94907-A-2,Laayoune,27.137054090638145,-13.113802215138602,disponible,12.350462417810611,sud,25,True,2025-11-17T19:58:13Z
25,AMB-025,66197-A-2,Casablanca,33.527323403499295,-7.601509526105046,en_route,72.07092605562843,centre,27,True,2025-11-17T19:58:13Z
26,AMB-026,77893-A-6,Rabat,33.98958776630754,-6.807918642618525,hors_service,0.0,centre,47,True,2025-11-17T19:58:13Z
27,AMB-027,72784-A-5,Casablanca,33.61978239506078,-7.558148880614407,en_route,37.345593612641885,centre,46,True,2025-11-17T19:58:13Z
28,AMB-028,51832-A-9,Rabat,33.98040491112082,-6.8492793268277925,en_intervention,17.724410684854423,centre,49,True,2025-11-17T19:58:13Z
29,AMB-029,44134-A-6,Casablanca,33.60899645502572,-7.548477731405296,disponible,20.7808157790298,centre,39,True,2025-11-17T19:58:13Z
30,AMB-030,73393-A-2,Rabat,34.00356958938434,-6.805030651378219,disponible,7.858692940386478,centre,26,True,2025-11-17T19:58:13Z
31,AMB-031,57826-A-5,Rabat,34.00737784248568,-6.827493685532821,en_route,33.31869936277652,centre,38,True,2025-11-17T19:58:13Z
32,AMB-032,63702-A-1,Agadir,30.44615975858719,-9.645693546199174,disponible,27.690966658135324,sud,34,True,2025-11-17T19:58:13Z
33,AMB-033,38335-A-1,Casablanca,33.59676332299918,-7.627913103388898,en_intervention,15.910891677669664,centre,29,True,2025-11-17T19:58:13Z
34,AMB-034,60145-A-1,Tanger,35.75412006654809,-5.802101238252794,hors_service,0.0,nord,27,True,2025-11-17T19:58:13Z
35,AMB-035,88810-A-7,Fès,34.047928222354024,-5.011618621150176,disponible,19.65803980459632,nord,57,True,2025-11-17T19:58:13Z
36,AMB-036,16956-A-4,Fès,34.02983756510093,-4.9859283730777495,disponible,0.9470101275225762,nord,36,True,2025-11-17T19:58:13Z
37,AMB-037,33851-A-9,Fès,34.035397954577924,-5.030823186294153,en_route,50.88845591906945,nord,29,True,2025-11-17T19:58:13Z
38,AMB-038,33352-A-6,Laayoune,27.08345308740186,-13.139044685017355,hors_service,0.0,sud,42,True,2025-11-17T19:58:13Z
39,AMB-039,42394-A-9,Marrakech,31.654013800360026,-7.979925011723887,en_intervention,9.412529953365386,sud,35,True,2025-11-17T19:58:13Z
40,AMB-040,74825-A-4,Rabat,33.99993307107171,-6.802165088210488,disponible,29.227827761514227,centre,62,True,2025-11-17T19:58:13Z
41,AMB-041,29894-A-7,Fès,33.983404276602776,-4.99199705703968,disponible,22.38549558765274,nord,37,True,2025-11-17T19:58:13Z
42,AMB-042,82817-A-6,Tanger,35.7450886583086,-5.873020077222796,disponible,14.749136529157004,nord,35,True,2025-11-17T19:58:13Z
43,AMB-043,24890-A-6,Agadir,30.41869897926074,-9.570488980508152,en_route,64.47114183179929,sud,35,True,2025-11-17T19:58:13Z
44,AMB-044,57427-A-2,Rabat,34.069533459483544,-6.865502604060102,en_intervention,15.712080172215801,centre,45,True,2025-11-17T19:58:13Z
45,AMB-045,40857-A-4,Marrakech,31.614638497999614,-7.9957772534310285,disponible,20.780101556196403,sud,28,True,2025-11-17T19:58:13Z
46,AMB-046,27557-A-6,Oujda,34.63971920926403,-1.9390751108055444,en_route,41.19683899355333,est,49,True,2025-11-17T19:58:13Z
47,AMB-047,49029-A-8,Fès,34.06663935562361,-4.981443829798051,disponible,17.358675664549914,nord,31,True,2025-11-17T19:58:13Z
48,AMB-048,14788-A-2,Fès,33.98415892299654,-5.000902101883546,en_intervention,5.655240202264899,nord,24,True,2025-11-17T19:58:13Z
49,AMB-049,36967-A-5,Rabat,34.05317589948008,-6.830336755861481,disponible,6.503593082125747,centre,43,True,2025-11-17T19:58:13Z
50,AMB-050,91574-A-7,Agadir,30.44998024543747,-9.592256615196701,disponible,12.646825442443157,sud,56,True,2025-11-17T19:58:13Z
1,AMB-001,61995-A-4,Agadir,30.451598024353473,-9.6108858994383,disponible,2.4257145036706618,sud,52,True,2025-11-17T19:58:15Z
2,AMB-002,44095-A-8,Laayoune,27.12428946233984,-13.12909113317136,en_intervention,18.43086998470341,sud,30,True,2025-11-17T19:58:15Z
3,AMB-003,91950-A-5,Rabat,34.006673792610904,-6.816566212442178,en_intervention,13.360088856027916,centre,60,True,2025-11-17T19:58:15Z
4,AMB-004,90060-A-7,Oujda,34.63776963741556,-1.8615792849665107,en_route,67.25595414980685,est,44,True,2025-11-17T19:58:15Z
5,AMB-005,49576-A-8,Rabat,33.97495711868447,-6.817522091417365,disponible,10.137716030399751,centre,54,True,2025-11-17T19:58:15Z
6,AMB-006,92592-A-7,Rabat,34.06376352871629,-6.87834489525341,disponible,29.960103884993817,centre,41,True,2025-11-17T19:58:15Z
7,AMB-007,71569-A-8,Oujda,34.63640666725931,-1.9233975671524073,en_intervention,8.730448463475522,est,64,True,2025-11-17T19:58:15Z
8,AMB-008,23804-A-8,Agadir,30.430368044828164,-9.551969504746092,disponible,21.86224062689386,sud,44,True,2025-11-17T19:58:15Z
9,AMB-009,15605-A-6,Agadir,30.443604490163253,-9.592805435278361,hors_service,0.0,sud,49,True,2025-11-17T19:58:15Z
10,AMB-010,45459-A-3,Marrakech,31.627182997622995,-8.008298363137857,disponible,13.042495518108893,sud,36,True,2025-11-17T19:58:15Z
11,AMB-011,86751-A-9,Laayoune,27.08690529070876,-13.138189287894782,disponible,23.25457960344349,sud,63,True,2025-11-17T19:58:15Z
12,AMB-012,10353-A-7,Marrakech,31.6613324049853,-7.985028658403566,en_intervention,10.667455076514194,sud,44,True,2025-11-17T19:58:15Z
13,AMB-013,26955-A-2,Tanger,35.73698244451675,-5.844637263765682,en_route,77.11809783539971,nord,34,True,2025-11-17T19:58:15Z
14,AMB-014,45847-A-7,Tanger,35.74030043026701,-5.787425456452016,hors_service,0.0,nord,37,True,2025-11-17T19:58:15Z
15,AMB-015,11836-A-9,Laayoune,27.1622391434423,-13.152869855955402,disponible,24.34729908016645,sud,62,True,2025-11-17T19:58:15Z
16,AMB-016,52265-A-1,Agadir,30.41244280708984,-9.58961167176607,disponible,4.525842684994949,sud,24,True,2025-11-17T19:58:15Z
17,AMB-017,40273-A-2,Marrakech,31.657258177542268,-7.9988876828324305,disponible,13.890175200139469,sud,59,True,2025-11-17T19:58:15Z
18,AMB-018,75461-A-6,Marrakech,31.582872182070837,-7.969362765701111,disponible,21.270226370896598,sud,56,True,2025-11-17T19:58:15Z
19,AMB-019,98992-A-3,Marrakech,31.58497309361912,-7.996893958684376,disponible,19.505928955696877,sud,62,True,2025-11-17T19:58:15Z
20,AMB-020,44462-A-5,Fès,34.05974094543146,-4.992744637424194,disponible,8.185671622380928,nord,43,True,2025-11-17T19:58:15Z
21,AMB-021,78091-A-1,Rabat,34.053025998753796,-6.845273331697421,disponible,15.64354675313477,centre,63,True,2025-11-17T19:58:15Z
22,AMB-022,71901-A-4,Tanger,35.804805776544555,-5.881975274257953,en_intervention,0.5015103742314753,nord,56,True,2025-11-17T19:58:15Z
23,AMB-023,93429-A-3,Casablanca,33.56662201675644,-7.552160473967179,en_intervention,6.90953682851781,centre,29,True,2025-11-17T19:58:15Z
24,AMB-024,94907-A-2,Laayoune,27.143196220972026,-13.122731921386572,disponible,10.163328421700164,sud,25,True,2025-11-17T19:58:15Z
25,AMB-025,66197-A-2,Casablanca,33.57167006609687,-7.585777775498025,en_route,33.13399750022925,centre,27,True,2025-11-17T19:58:15Z
26,AMB-026,77893-A-6,Rabat,34.05579353468329,-6.853764287841801,hors_service,0.0,centre,47,True,2025-11-17T19:58:15Z
27,AMB-027,72784-A-5,Casablanca,33.616865844481495,-7.581642056624179,disponible,14.705571460534555,centre,46,True,2025-11-17T19:58:15Z
28,AMB-028,51832-A-9,Rabat,34.02705420610563,-6.805763105818287,hors_service,0.0,centre,48,True,2025-11-17T19:58:15Z
29,AMB-029,44134-A-6,Casablanca,33.56999590669147,-7.590960822383999,en_intervention,11.737883529609782,centre,39,True,2025-11-17T19:58:15Z
30,AMB-030,73393-A-2,Rabat,34.03517082014306,-6.824653264371703,en_route,78.83193712098229,centre,26,True,2025-11-17T19:58:15Z
31,AMB-031,57826-A-5,Rabat,34.06880570624292,-6.7922411309065875,disponible,9.063231766939968,centre,37,True,2025-11-17T19:58:15Z
32,AMB-032,63702-A-1,Agadir,30.40483905474018,-9.611647250438654,disponible,14.215194683582938,sud,33,True,2025-11-17T19:58:15Z
33,AMB-033,38335-A-1,Casablanca,33.61425326816047,-7.624518647856103,en_intervention,10.092315964493308,centre,28,True,2025-11-17T19:58:15Z
34,AMB-034,60145-A-1,Tanger,35.712073094598175,-5.812976352034799,en_route,63.91841302090255,nord,27,True,2025-11-17T19:58:15Z
35,AMB-035,88810-A-7,Fès,34.05212346682475,-4.952820739068051,en_route,54.11752319818629,nord,57,True,2025-11-17T19:58:15Z
36,AMB-036,16956-A-4,Fès,34.0271251411882,-5.0042973482125666,disponible,3.5910057114531115,nord,36,True,2025-11-17T19:58:15Z
37,AMB-037,33851-A-9,Fès,33.99502555545151,-5.045176069784875,hors_service,0.0,nord,28,True,2025-11-17T19:58:15Z
38,AMB-038,33352-A-6,Laayoune,27.171713542820804,-13.136713871856646,disponible,19.903207488667192,sud,41,True,2025-11-17T19:58:15Z
39,AMB-039,42394-A-9,Marrakech,31.646837186831625,-7.964051244035153,hors_service,0.0,sud,34,True,2025-11-17T19:58:15Z
40,AMB-040,74825-A-4,Rabat,33.97787627397668,-6.804103023485413,disponible,1.181136854150342,centre,62,True,2025-11-17T19:58:15Z
41,AMB-041,29894-A-7,Fès,33.99211406938971,-5.040421430612946,disponible,3.6480675569637477,nord,37,True,2025-11-17T19:58:15Z
42,AMB-042,82817-A-6,Tanger,35.77802606751916,-5.800406757599157,disponible,5.1978049136429885,nord,35,True,2025-11-17T19:58:15Z
43,AMB-043,24890-A-6,Agadir,30.457232800200458,-9.629603038641402,disponible,2.2236872247689865,sud,35,True,2025-11-17T19:58:15Z
44,AMB-044,57427-A-2,Rabat,33.99439858724665,-6.830862866094786,en_route,61.95191487961593,centre,45,True,2025-11-17T19:58:15Z
45,AMB-045,40857-A-4,Marrakech,31.60807142453383,-7.973127363221892,disponible,14.867769790575391,sud,27,True,2025-11-17T19:58:15Z
46,AMB-046,27557-A-6,Oujda,34.665170072433014,-1.8945729730771326,hors_service,0.0,est,49,True,2025-11-17T19:58:15Z
47,AMB-047,49029-A-8,Fès,34.07475246301587,-5.047299615049426,disponible,1.478185940207608,nord,30,True,2025-11-17T19:58:15Z
